0 0 0
1 1 0
2 1.4176 0.0637741
3 1.73142 0.0800519
4 1.99605 0.077357
5 2.24517 0.0853064
6 2.44884 0.0947156
7 2.63549 0.102823
8 2.82305 0.0959521
9 2.98784 0.100739
10 3.1761 0.110481
11 3.31675 0.122211
12 3.46814 0.114388
13 3.61834 0.113733
14 3.7384 0.129305
15 3.88028 0.125726
16 3.97646 0.128021
17 4.12931 0.125193
18 4.2514 0.132349
19 4.37191 0.130166
20 4.49286 0.133134
21 4.57443 0.139252
22 4.68769 0.138657
23 4.80127 0.138241
24 4.88473 0.138966
25 4.99812 0.136566
26 5.09965 0.146904
27 5.20081 0.137563
28 5.2255 0.14553
29 5.39038 0.151419
30 5.46577 0.146629
31 5.58102 0.160131
32 5.61829 0.147195
33 5.78655 0.155662
34 5.8424 0.148994
35 5.92642 0.159553
36 6.02742 0.165912
37 6.08311 0.155105
38 6.19702 0.164789
39 6.23588 0.157483
40 6.31555 0.159813
41 6.40284 0.174036
42 6.46472 0.162946
43 6.52722 0.169146
44 6.64733 0.172379
45 6.68296 0.164579
46 6.79211 0.161817
47 6.85726 0.165153
48 6.8482 0.161808
49 7.01907 0.177917
50 7.07501 0.156856
51 7.18465 0.1693
52 7.20913 0.164698
53 7.23345 0.163814
54 7.34807 0.169141
55 7.36785 0.163321
56 7.51783 0.161068
57 7.5316 0.172924
58 7.63176 0.173608
59 7.70968 0.181298
60 7.74965 0.178681
61 7.79897 0.171484
62 7.89442 0.168448
63 7.91907 0.190554
64 8.03867 0.193314
65 7.99151 0.17212
66 8.12809 0.179631
67 8.12618 0.183605
68 8.21546 0.186745
69 8.35344 0.179638
70 8.37786 0.174793
71 8.36141 0.182306
72 8.45746 0.194137
73 8.52632 0.186225
74 8.62227 0.185028
75 8.63964 0.194848
76 8.65707 0.188529
77 8.74803 0.201275
78 8.80465 0.18916
79 8.89192 0.184075
80 8.94596 0.197341
81 9.02446 0.185361
82 9.05305 0.191873
83 9.13814 0.190497
84 9.1846 0.199529
85 9.20401 0.187535
86 9.3231 0.165016
87 9.35555 0.188233
88 9.41774 0.197643
89 9.42601 0.197057
90 9.44807 0.194846
91 9.53823 0.194404
92 9.62074 0.187893
93 9.65998 0.198052
94 9.63401 0.198977
95 9.71509 0.204556
96 9.76196 0.209258
97 9.75417 0.192108
98 9.92341 0.195232
99 9.90808 0.207727
