0 -0.460308 0
1 -0.473283 0.012975
2 -0.464546 0.0115087
3 -0.461839 0.00857617
4 -0.456308 0.00864398
5 -0.448329 0.0106528
6 -0.450674 0.00930354
7 -0.458486 0.0112227
8 -0.456348 0.0101258
9 -0.455829 0.00907162
10 -0.457583 0.00839083
11 -0.457783 0.00766236
12 -0.458355 0.0070715
13 -0.458151 0.00655009
14 -0.459835 0.00632603
15 -0.460163 0.00592656
16 -0.459779 0.00558028
17 -0.461019 0.00540529
18 -0.458942 0.00551866
19 -0.459287 0.00524682
20 -0.458233 0.00510096
21 -0.45813 0.00486465
22 -0.459169 0.00476289
23 -0.457412 0.00488695
24 -0.455468 0.00507436
25 -0.455981 0.0049022
26 -0.456695 0.00477083
27 -0.457124 0.00461728
28 -0.456194 0.00455119
29 -0.457041 0.00447765
30 -0.455646 0.00454987
31 -0.455563 0.00440618
32 -0.45626 0.00432714
33 -0.456933 0.00425152
34 -0.453598 0.00530667
35 -0.454885 0.00531525
36 -0.453322 0.00540081
37 -0.453415 0.0052576
38 -0.45372 0.00513006
39 -0.453318 0.00501628
40 -0.45378 0.00491414
41 -0.453947 0.00479861
42 -0.453147 0.00475335
43 -0.453766 0.00468514
44 -0.454408 0.0046245
45 -0.454167 0.00452923
46 -0.454315 0.00443429
47 -0.454356 0.00434112
48 -0.454284 0.00425221
49 -0.453958 0.00417904
50 -0.45383 0.00409828
51 -0.453484 0.00403356
52 -0.45356 0.00395745
53 -0.45319 0.00390105
54 -0.452127 0.00397431
55 -0.452391 0.00391158
56 -0.452717 0.00385614
57 -0.452804 0.00379008
58 -0.452575 0.00373234
59 -0.452332 0.00367763
60 -0.452566 0.00362439
61 -0.452702 0.00356805
62 -0.452104 0.0035615
63 -0.452355 0.00351436
64 -0.45195 0.00348349
65 -0.450548 0.00370584
66 -0.450923 0.00366935
67 -0.451152 0.00362224
68 -0.451243 0.0035705
69 -0.451234 0.00351914
70 -0.451603 0.00348879
71 -0.451418 0.00344497
72 -0.451199 0.00340452
73 -0.451075 0.00336049
74 -0.451517 0.00334475
75 -0.451288 0.00330835
76 -0.450894 0.00328886
77 -0.451324 0.00327479
78 -0.450098 0.00345789
79 -0.450027 0.00341513
80 -0.449592 0.00340054
81 -0.449517 0.00335966
82 -0.448592 0.00344545
83 -0.448207 0.00342584
84 -0.448352 0.00338839
85 -0.447861 0.00338455
86 -0.447623 0.00335391
87 -0.447901 0.00332719
88 -0.448109 0.00329618
89 -0.448121 0.00325937
90 -0.447917 0.00322975
91 -0.447808 0.00319632
92 -0.447486 0.00317812
93 -0.447288 0.00315034
94 -0.447536 0.00312682
95 -0.447525 0.0030941
96 -0.447264 0.00307314
97 -0.447343 0.00304266
98 -0.447507 0.00301619
99 -0.447349 0.00299001
100 -0.447542 0.00296649
101 -0.446972 0.00299199
102 -0.447002 0.00296296
103 -0.446902 0.00293605
104 -0.44704 0.00291122
105 -0.446997 0.00288395
106 -0.447111 0.00285915
107 -0.447097 0.00283259
108 -0.447383 0.00282096
109 -0.447583 0.00280238
110 -0.447551 0.0027772
111 -0.447772 0.00276111
112 -0.447751 0.00273666
113 -0.448077 0.00273218
114 -0.447642 0.00274315
115 -0.447912 0.00273283
116 -0.447983 0.0027103
117 -0.448071 0.00268868
118 -0.448272 0.00267352
119 -0.448582 0.00266922
120 -0.448438 0.002651
121 -0.448731 0.00264544
122 -0.448585 0.00262787
123 -0.448544 0.00260693
124 -0.44879 0.0025977
125 -0.448676 0.00257953
126 -0.448711 0.00255939
127 -0.448728 0.00253936
128 -0.448569 0.00252461
129 -0.448384 0.00251192
130 -0.448606 0.00250252
131 -0.448879 0.00249844
132 -0.448281 0.00255067
133 -0.448187 0.00253329
134 -0.448045 0.00251845
135 -0.447757 0.00251649
136 -0.447726 0.00249824
137 -0.447564 0.00248535
138 -0.447043 0.00252184
139 -0.447272 0.00251425
140 -0.446876 0.00252753
141 -0.447205 0.00253114
142 -0.447364 0.00251837
143 -0.447217 0.00250511
144 -0.44717 0.00248821
145 -0.447379 0.00247987
146 -0.447355 0.00246305
147 -0.447207 0.00245083
148 -0.447056 0.00243905
149 -0.44693 0.002426
