0.653963 -0.79005
0.658181 -0.786056
0.655656 -0.796523
0.663738 -0.790793
0.663738 -0.790793
0.663738 -0.790793
0.658721 -0.787576
0.64852 -0.779601
0.64852 -0.779601
0.64852 -0.779601
0.64852 -0.779601
0.64852 -0.779601
0.64852 -0.779601
0.64852 -0.779601
0.64852 -0.779601
0.64852 -0.779601
0.64852 -0.779601
0.651479 -0.781298
0.651479 -0.781298
0.656182 -0.784982
0.656182 -0.784982
0.655656 -0.776533
0.655656 -0.776533
0.655656 -0.776533
0.654146 -0.77772
0.648345 -0.780442
0.64436 -0.773203
0.634353 -0.773066
0.642087 -0.782586
0.632764 -0.773998
0.632764 -0.773998
0.631495 -0.78179
0.641345 -0.785284
0.641345 -0.785284
0.631194 -0.783082
0.631194 -0.783082
0.631194 -0.783082
0.631194 -0.783082
0.631194 -0.783082
0.631194 -0.783082
0.634589 -0.791321
0.634589 -0.791321
0.63997 -0.794339
0.633743 -0.800058
0.625794 -0.81029
0.626018 -0.804981
0.625205 -0.803709
0.633186 -0.812598
0.630702 -0.820371
0.630702 -0.820371
0.632601 -0.811115
0.626442 -0.820242
0.626442 -0.820242
0.632472 -0.820261
0.632472 -0.820261
0.632472 -0.820261
0.632472 -0.820261
0.622104 -0.823322
0.622104 -0.823322
0.622104 -0.823322
0.63234 -0.818464
0.629869 -0.813071
0.623018 -0.821761
0.623018 -0.821761
0.626873 -0.829519
0.626873 -0.829519
0.632595 -0.820904
0.632595 -0.820904
0.632595 -0.820904
0.632595 -0.820904
