1 292.786 292.786 0
2 181.748 237.267 39.2578
3 232.625 235.72 26.2024
4 172.193 219.838 23.9867
5 156.84 207.238 22.2538
6 281.159 219.558 21.6887
7 348.723 238.01 25.2475
8 230.539 237.077 22.1088
9 254.74 239.039 19.7392
10 298.133 244.949 18.6289
11 197.551 240.64 17.4265
12 299.32 245.53 16.6463
13 201.05 242.108 15.7135
14 238.659 241.862 14.593
15 262.811 243.258 13.6868
16 292.437 246.332 13.172
17 259.349 247.098 12.4194
18 342.063 252.374 12.8011
19 334.488 256.695 12.8362
20 333.509 260.536 12.756
21 231.727 259.164 12.2222
22 258.918 259.153 11.6666
23 265.489 259.429 11.1626
24 292.68 260.814 10.7831
25 256.579 260.645 10.3532
26 260.612 260.643 9.95496
27 193.841 258.169 9.88894
28 229.966 257.162 9.58692
29 141.072 253.159 10.0574
30 224.247 252.195 9.76825
31 234.597 251.627 9.46963
32 250.967 251.607 9.17373
33 251.766 251.612 8.89574
34 246.306 251.456 8.63547
35 205.678 250.148 8.48721
36 240.122 249.869 8.25602
37 206.31 248.692 8.11639
38 270.973 249.278 7.92395
39 250.974 249.322 7.72089
40 177.852 247.535 7.73185
41 197.554 246.316 7.63876
42 283.361 247.198 7.50763
43 274.595 247.835 7.36002
44 218.252 247.163 7.2234
45 172.638 245.507 7.25024
46 278.855 246.232 7.12878
47 273.238 246.806 7.00022
48 237.08 246.604 6.85732
49 230.216 246.269 6.72552
50 268.09 246.706 6.60516
