1 0.779136 0.779136 0
2 0.778285 0.778711 0.000300785
3 0.775978 0.7778 0.000770318
4 0.778818 0.778054 0.000618345
5 0.779142 0.778272 0.000531546
6 0.77816 0.778253 0.000443279
7 0.779683 0.778457 0.000424429
8 0.776261 0.778183 0.000451505
9 0.778636 0.778233 0.000404136
10 0.783138 0.778724 0.000590608
11 0.77951 0.778795 0.000541221
12 0.781273 0.779002 0.000534054
13 0.775335 0.77872 0.000562535
14 0.780791 0.778868 0.000541468
15 0.777086 0.778749 0.000518234
16 0.776061 0.778581 0.000512355
17 0.778038 0.778549 0.000483212
18 0.780254 0.778644 0.000465559
19 0.776223 0.778516 0.00045815
20 0.781 0.77864 0.000451756
21 0.775751 0.778503 0.000450715
22 0.783885 0.778747 0.000492176
23 0.775557 0.778609 0.000489929
24 0.779135 0.778631 0.000470006
25 0.77649 0.778545 0.000458938
26 0.779564 0.778584 0.000442956
27 0.775133 0.778456 0.000444613
28 0.780096 0.778515 0.000432574
29 0.776565 0.778448 0.000422849
30 0.776149 0.778371 0.000415637
31 0.777989 0.778359 0.000402413
32 0.782526 0.778489 0.000410372
33 0.771129 0.778266 0.000454525
34 0.771524 0.778068 0.000482472
35 0.7807 0.778143 0.000474513
36 0.779612 0.778184 0.000463084
37 0.774916 0.778095 0.000458914
38 0.782031 0.778199 0.000458376
39 0.779225 0.778225 0.000447376
40 0.781462 0.778306 0.000443448
41 0.774595 0.778216 0.000441774
42 0.783215 0.778335 0.000447005
43 0.774997 0.778257 0.000443297
44 0.78171 0.778336 0.000440112
45 0.773403 0.778226 0.000443774
46 0.780754 0.778281 0.000437518
47 0.780096 0.77832 0.000429909
48 0.776492 0.778281 0.000422636
49 0.77744 0.778264 0.000414359
50 0.775212 0.778203 0.000410543
