0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00335804 0.0499438 0.295093 0.987635 2.29908 3.54453 4.45013 4.9679 4.7067 3.67893 2.70361 1.79534 1.09619 0.641038 0.349046 0.17177 0.0813117 0.0482311 0.0264783 0.0485143 0.0874892 0.175549 0.29403 0.459335 0.631556 0.783736 0.98544 0.97386 0.940548 0.774637 0.653716 0.480633 0.312447 0.206977 0.164053 0.229005 0.398592 0.736311 1.21319 1.77142 2.26847 2.61313 2.71636 2.5743 2.19981 1.69572 1.21067 0.788915 0.506011 0.423938 0.450712 0.589405 0.747132 0.901152 1.01774 1.01899 0.938686 0.796438 0.656182 0.579988 0.544827 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00346304 0.0445875 0.294939 1.02185 2.18025 3.63324 4.5582 4.98252 4.48716 3.73805 2.71729 1.78836 1.11176 0.63754 0.344225 0.171771 0.0897466 0.0377168 0.0355578 0.0596146 0.0996535 0.178846 0.288087 0.441272 0.633861 0.814532 0.913875 0.976409 0.98472 0.819971 0.619923 0.474981 0.315823 0.215877 0.194979 0.237562 0.39981 0.725048 1.20104 1.70668 2.24307 2.6285 2.76894 2.57322 2.18984 1.65172 1.18587 0.803208 0.547167 0.408023 0.459809 0.584763 0.749775 0.905786 1.0582 1.04144 0.922076 0.78936 0.652911 0.565572 0.571737 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00283341 0.0349381 0.26683 0.99034 2.3482 3.63338 4.6439 4.81278 4.39925 3.70974 2.67515 1.82714 1.13858 0.654173 0.352329 0.204846 0.0773966 0.0540103 0.0527093 0.0723094 0.117352 0.191908 0.309732 0.464675 0.61571 0.830852 0.923416 0.953786 0.846483 0.762091 0.655448 0.491979 0.304389 0.243425 0.213033 0.274674 0.450403 0.760618 1.21658 1.72136 2.24699 2.61669 2.62257 2.48691 2.15581 1.7125 1.19777 0.839819 0.568603 0.446935 0.471761 0.604308 0.747623 0.901901 0.989184 0.975101 0.939317 0.808379 0.688864 0.61516 0.610658 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00297332 0.0386313 0.275576 1.05506 2.24814 3.6112 4.52978 4.82537 4.55559 3.77264 2.71916 1.84477 1.10129 0.665302 0.327406 0.156539 0.0807099 0.0392214 0.0393217 0.0654677 0.0894942 0.149799 0.290887 0.468979 0.650699 0.813181 0.933771 0.932657 0.95234 0.822041 0.674002 0.477418 0.29305 0.211059 0.175026 0.24833 0.439124 0.709679 1.20651 1.70875 2.20832 2.57407 2.73354 2.59503 2.24266 1.74744 1.21183 0.791157 0.52509 0.415703 0.446087 0.578559 0.739429 0.908879 1.01678 1.01808 0.905176 0.779004 0.644701 0.585509 0.575552 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.20028e-08 0.0404281 0.289361 1.0541 2.16735 3.61894 4.75146 4.76199 4.46123 3.71067 2.72705 1.852 1.12685 0.644609 0.33982 0.176806 0.0838285 0.0493086 0.0494243 0.0526454 0.10414 0.193459 0.288477 0.456473 0.623493 0.769376 0.915108 1.01355 0.936205 0.795265 0.644872 0.446627 0.332061 0.221443 0.196666 0.261113 0.42999 0.731483 1.19686 1.7489 2.23363 2.61356 2.70389 2.56975 2.15064 1.68561 1.16698 0.810108 0.556484 0.442148 0.453452 0.580178 0.749253 0.913402 1.03196 1.01175 0.928491 0.814815 0.662505 0.576294 0.547552 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00269343 0.0547026 0.274562 0.999012 2.24431 3.57517 4.62648 4.90647 4.61865 3.67011 2.63895 1.81464 1.09618 0.621441 0.321514 0.203799 0.112568 0.063961 0.0458752 0.0499979 0.0979733 0.162175 0.286096 0.488945 0.66483 0.789421 0.915554 0.924277 0.942662 0.83465 0.63425 0.475463 0.343367 0.218172 0.190938 0.270573 0.444649 0.750397 1.21027 1.67905 2.23053 2.61971 2.70572 2.51866 2.1715 1.66709 1.17728 0.804543 0.57874 0.448615 0.465615 0.593126 0.743386 0.935384 1.03317 1.009 0.911819 0.778242 0.635876 0.568559 0.581263 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00430254 0.0417261 0.275893 0.967829 2.22942 3.72998 4.6792 4.86515 4.50371 3.63408 2.68867 1.78973 1.16393 0.644866 0.345845 0.167214 0.0837047 0.0561648 0.041121 0.0507634 0.0857479 0.157747 0.302907 0.452464 0.639086 0.797201 0.926342 1.01378 0.934348 0.813713 0.649618 0.468908 0.313645 0.191154 0.171934 0.239244 0.417016 0.742292 1.20725 1.71214 2.22094 2.63611 2.74524 2.58428 2.21875 1.73038 1.21309 0.757785 0.497309 0.42233 0.450516 0.574873 0.746378 0.933929 1.00512 1.03363 0.941645 0.780182 0.65519 0.530194 0.544691 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00405771 0.0477484 0.273707 1.00466 2.26689 3.66888 4.63789 4.88025 4.41113 3.61812 2.6995 1.84381 1.12938 0.652331 0.364761 0.19248 0.0969936 0.0534804 0.0456771 0.0765994 0.115471 0.223788 0.347438 0.498725 0.60499 0.772236 0.870023 0.91776 0.890206 0.765465 0.606985 0.477956 0.340196 0.242615 0.22549 0.306623 0.467322 0.780315 1.23705 1.72011 2.22107 2.52958 2.6395 2.47935 2.13594 1.7334 1.20639 0.81021 0.58666 0.49821 0.505815 0.620775 0.748503 0.871857 0.971753 0.960873 0.928389 0.811181 0.681509 0.634675 0.620637 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00395277 0.049512 0.298773 0.960758 2.19767 3.68016 4.66394 4.95132 4.43885 3.6531 2.68809 1.80336 1.14059 0.666668 0.33122 0.176641 0.088276 0.0513433 0.052924 0.07215 0.100841 0.18581 0.323138 0.463432 0.676389 0.820383 0.86814 0.957834 0.862223 0.758834 0.640318 0.474036 0.31041 0.241338 0.212286 0.278549 0.438923 0.755275 1.24223 1.75058 2.22182 2.56021 2.67126 2.5172 2.19977 1.68743 1.19634 0.834844 0.559571 0.435256 0.47159 0.580818 0.752121 0.912069 1.00641 0.996107 0.909706 0.804511 0.692331 0.597693 0.598999 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00433754 0.0447539 0.313572 0.917458 2.26078 3.68065 4.55306 4.7922 4.58602 3.80037 2.73491 1.81686 1.1601 0.642708 0.305611 0.150236 0.0662692 0.0296298 0.0297308 0.0446235 0.0986362 0.164308 0.266283 0.457549 0.629787 0.837595 0.954163 0.98137 1.00167 0.788646 0.63181 0.451009 0.326029 0.208121 0.166246 0.232694 0.401112 0.743523 1.16264 1.72278 2.22737 2.61554 2.76433 2.63746 2.24316 1.7372 1.17074 0.764029 0.499569 0.380421 0.430926 0.555108 0.761209 0.924068 1.04301 1.04653 0.971693 0.818495 0.635968 0.530137 0.525313 
